"lag","cost","nu","gamma","corr_pred"
5,32,0.5,1024,0.18899157485028
1,32,0.3,1024,0.189000220012429
2,32,0.3,1024,0.189000220012429
3,32,0.3,1024,0.189000220012429
4,32,0.3,1024,0.189000220012429
5,32,0.3,1024,0.189000220012429
1,32,0.2,1024,0.18900426146884
2,32,0.2,1024,0.18900426146884
3,32,0.2,1024,0.18900426146884
4,32,0.2,1024,0.18900426146884
5,32,0.2,1024,0.18900426146884
1,2048,0.6,8,0.18933704849771
2,2048,0.6,8,0.18933704849771
3,2048,0.6,8,0.18933704849771
4,2048,0.6,8,0.18933704849771
5,2048,0.6,8,0.18933704849771
1,2048,0.5,32,0.190341840129752
2,2048,0.5,32,0.190341840129752
3,2048,0.5,32,0.190341840129752
4,2048,0.5,32,0.190341840129752
5,2048,0.5,32,0.190341840129752
1,2048,0.5,16,0.190953918630136
2,2048,0.5,16,0.190953918630136
3,2048,0.5,16,0.190953918630136
4,2048,0.5,16,0.190953918630136
5,2048,0.5,16,0.190953918630136
1,4096,0.1,64,0.190994042139694
2,4096,0.1,64,0.190994042139694
3,4096,0.1,64,0.190994042139694
4,4096,0.1,64,0.190994042139694
5,4096,0.1,64,0.190994042139694
1,128,0.5,128,0.191648802239299
2,128,0.5,128,0.191648802239299
3,128,0.5,128,0.191648802239299
4,128,0.5,128,0.191648802239299
5,128,0.5,128,0.191648802239299
1,64,0.3,256,0.192473125245987
2,64,0.3,256,0.192473125245987
3,64,0.3,256,0.192473125245987
4,64,0.3,256,0.192473125245987
5,64,0.3,256,0.192473125245987
1,2048,0.6,16,0.192909676932317
2,2048,0.6,16,0.192909676932317
3,2048,0.6,16,0.192909676932317
4,2048,0.6,16,0.192909676932317
5,2048,0.6,16,0.192909676932317
1,0.125,0.9,4096,0.193223790945154
2,0.125,0.9,4096,0.193223790945154
3,0.125,0.9,4096,0.193223790945154
4,0.125,0.9,4096,0.193223790945154
5,0.125,0.9,4096,0.193223790945154
1,0.0625,0.9,4096,0.193432721258973
2,0.0625,0.9,4096,0.193432721258973
3,0.0625,0.9,4096,0.193432721258973
4,0.0625,0.9,4096,0.193432721258973
5,0.0625,0.9,4096,0.193432721258973
1,32,0.8,2048,0.193477712885007
2,32,0.8,2048,0.193477712885007
3,32,0.8,2048,0.193477712885007
4,32,0.8,2048,0.193477712885007
5,32,0.8,2048,0.193477712885007
1,32,0.7,2048,0.193488124121828
2,32,0.7,2048,0.193488124121828
3,32,0.7,2048,0.193488124121828
4,32,0.7,2048,0.193488124121828
5,32,0.7,2048,0.193488124121828
1,32,0.5,2048,0.193490107584678
2,32,0.5,2048,0.193490107584678
3,32,0.5,2048,0.193490107584678
4,32,0.5,2048,0.193490107584678
5,32,0.5,2048,0.193490107584678
1,32,0.6,2048,0.193496010169224
2,32,0.6,2048,0.193496010169224
3,32,0.6,2048,0.193496010169224
4,32,0.6,2048,0.193496010169224
5,32,0.6,2048,0.193496010169224
1,32,0.9,2048,0.193501875887612
2,32,0.9,2048,0.193501875887612
3,32,0.9,2048,0.193501875887612
4,32,0.9,2048,0.193501875887612
5,32,0.9,2048,0.193501875887612
1,32,0.4,2048,0.193503150057152
2,32,0.4,2048,0.193503150057152
3,32,0.4,2048,0.193503150057152
4,32,0.4,2048,0.193503150057152
5,32,0.4,2048,0.193503150057152
1,32,0.3,2048,0.193505835062351
2,32,0.3,2048,0.193505835062351
3,32,0.3,2048,0.193505835062351
4,32,0.3,2048,0.193505835062351
5,32,0.3,2048,0.193505835062351
1,32,0.2,2048,0.193531909495863
2,32,0.2,2048,0.193531909495863
3,32,0.2,2048,0.193531909495863
4,32,0.2,2048,0.193531909495863
5,32,0.2,2048,0.193531909495863
1,32,0.1,2048,0.193542887687138
2,32,0.1,2048,0.193542887687138
3,32,0.1,2048,0.193542887687138
4,32,0.1,2048,0.193542887687138
5,32,0.1,2048,0.193542887687138
1,32,0.7,256,0.19388466480565
2,32,0.7,256,0.19388466480565
3,32,0.7,256,0.19388466480565
4,32,0.7,256,0.19388466480565
5,32,0.7,256,0.19388466480565
1,32,0.8,256,0.193897184178623
2,32,0.8,256,0.193897184178623
3,32,0.8,256,0.193897184178623
4,32,0.8,256,0.193897184178623
5,32,0.8,256,0.193897184178623
1,32,0.5,256,0.193906530947745
2,32,0.5,256,0.193906530947745
3,32,0.5,256,0.193906530947745
4,32,0.5,256,0.193906530947745
5,32,0.5,256,0.193906530947745
1,32,0.9,256,0.193910397459337
2,32,0.9,256,0.193910397459337
3,32,0.9,256,0.193910397459337
4,32,0.9,256,0.193910397459337
5,32,0.9,256,0.193910397459337
1,32,0.6,256,0.193924383831925
2,32,0.6,256,0.193924383831925
3,32,0.6,256,0.193924383831925
4,32,0.6,256,0.193924383831925
5,32,0.6,256,0.193924383831925
1,0.125,0.1,4096,0.194116416985955
2,0.125,0.1,4096,0.194116416985955
3,0.125,0.1,4096,0.194116416985955
4,0.125,0.1,4096,0.194116416985955
5,0.125,0.1,4096,0.194116416985955
1,0.0625,0.1,4096,0.194758821880722
2,0.0625,0.1,4096,0.194758821880722
3,0.0625,0.1,4096,0.194758821880722
4,0.0625,0.1,4096,0.194758821880722
5,0.0625,0.1,4096,0.194758821880722
1,64,0.7,512,0.19566911973525
2,64,0.7,512,0.19566911973525
3,64,0.7,512,0.19566911973525
4,64,0.7,512,0.19566911973525
5,64,0.7,512,0.19566911973525
1,64,0.9,512,0.195672465002532
2,64,0.9,512,0.195672465002532
3,64,0.9,512,0.195672465002532
4,64,0.9,512,0.195672465002532
5,64,0.9,512,0.195672465002532
1,64,0.8,512,0.195674793644051
2,64,0.8,512,0.195674793644051
3,64,0.8,512,0.195674793644051
4,64,0.8,512,0.195674793644051
5,64,0.8,512,0.195674793644051
1,64,0.5,512,0.195685782866196
2,64,0.5,512,0.195685782866196
3,64,0.5,512,0.195685782866196
4,64,0.5,512,0.195685782866196
5,64,0.5,512,0.195685782866196
1,64,0.6,512,0.195694099062462
2,64,0.6,512,0.195694099062462
3,64,0.6,512,0.195694099062462
4,64,0.6,512,0.195694099062462
5,64,0.6,512,0.195694099062462
1,64,0.4,512,0.195720794929427
2,64,0.4,512,0.195720794929427
3,64,0.4,512,0.195720794929427
4,64,0.4,512,0.195720794929427
5,64,0.4,512,0.195720794929427
1,64,0.3,512,0.195725716239489
2,64,0.3,512,0.195725716239489
3,64,0.3,512,0.195725716239489
4,64,0.3,512,0.195725716239489
5,64,0.3,512,0.195725716239489
1,0.0625,0.8,4096,0.196954947860295
2,0.0625,0.8,4096,0.196954947860295
3,0.0625,0.8,4096,0.196954947860295
4,0.0625,0.8,4096,0.196954947860295
5,0.0625,0.8,4096,0.196954947860295
1,1024,0.9,4096,0.197014720384953
2,1024,0.9,4096,0.197014720384953
3,1024,0.9,4096,0.197014720384953
4,1024,0.9,4096,0.197014720384953
5,1024,0.9,4096,0.197014720384953
1,64,0.9,4096,0.197014783933292
2,64,0.9,4096,0.197014783933292
3,64,0.9,4096,0.197014783933292
4,64,0.9,4096,0.197014783933292
5,64,0.9,4096,0.197014783933292
1,512,0.9,4096,0.197015964588374
2,512,0.9,4096,0.197015964588374
3,512,0.9,4096,0.197015964588374
4,512,0.9,4096,0.197015964588374
5,512,0.9,4096,0.197015964588374
1,32,0.9,4096,0.197019154703469
2,32,0.9,4096,0.197019154703469
3,32,0.9,4096,0.197019154703469
4,32,0.9,4096,0.197019154703469
5,32,0.9,4096,0.197019154703469
1,4096,0.9,4096,0.197019239490112
2,4096,0.9,4096,0.197019239490112
3,4096,0.9,4096,0.197019239490112
4,4096,0.9,4096,0.197019239490112
5,4096,0.9,4096,0.197019239490112
1,512,0.7,4096,0.197020468576278
2,512,0.7,4096,0.197020468576278
3,512,0.7,4096,0.197020468576278
4,512,0.7,4096,0.197020468576278
5,512,0.7,4096,0.197020468576278
1,4096,0.7,4096,0.197020839699351
2,4096,0.7,4096,0.197020839699351
3,4096,0.7,4096,0.197020839699351
4,4096,0.7,4096,0.197020839699351
5,4096,0.7,4096,0.197020839699351
1,128,0.7,4096,0.197020965541697
2,128,0.7,4096,0.197020965541697
3,128,0.7,4096,0.197020965541697
4,128,0.7,4096,0.197020965541697
5,128,0.7,4096,0.197020965541697
1,32,0.7,4096,0.197021001855327
2,32,0.7,4096,0.197021001855327
3,32,0.7,4096,0.197021001855327
4,32,0.7,4096,0.197021001855327
5,32,0.7,4096,0.197021001855327
1,2048,0.9,4096,0.197021397363871
2,2048,0.9,4096,0.197021397363871
3,2048,0.9,4096,0.197021397363871
4,2048,0.9,4096,0.197021397363871
5,2048,0.9,4096,0.197021397363871
1,128,0.9,4096,0.197021527095877
2,128,0.9,4096,0.197021527095877
3,128,0.9,4096,0.197021527095877
4,128,0.9,4096,0.197021527095877
5,128,0.9,4096,0.197021527095877
1,32,0.8,4096,0.197022462488556
2,32,0.8,4096,0.197022462488556
3,32,0.8,4096,0.197022462488556
4,32,0.8,4096,0.197022462488556
5,32,0.8,4096,0.197022462488556
1,1024,0.8,4096,0.197024065172104
2,1024,0.8,4096,0.197024065172104
3,1024,0.8,4096,0.197024065172104
4,1024,0.8,4096,0.197024065172104
5,1024,0.8,4096,0.197024065172104
1,64,0.7,4096,0.197024135444153
2,64,0.7,4096,0.197024135444153
3,64,0.7,4096,0.197024135444153
4,64,0.7,4096,0.197024135444153
5,64,0.7,4096,0.197024135444153
1,128,0.8,4096,0.197025696174528
2,128,0.8,4096,0.197025696174528
3,128,0.8,4096,0.197025696174528
4,128,0.8,4096,0.197025696174528
5,128,0.8,4096,0.197025696174528
1,256,0.9,4096,0.197026158956145
2,256,0.9,4096,0.197026158956145
3,256,0.9,4096,0.197026158956145
4,256,0.9,4096,0.197026158956145
5,256,0.9,4096,0.197026158956145
1,2048,0.7,4096,0.197026696888413
2,2048,0.7,4096,0.197026696888413
3,2048,0.7,4096,0.197026696888413
4,2048,0.7,4096,0.197026696888413
5,2048,0.7,4096,0.197026696888413
1,1024,0.7,4096,0.197028234165711
2,1024,0.7,4096,0.197028234165711
3,1024,0.7,4096,0.197028234165711
4,1024,0.7,4096,0.197028234165711
5,1024,0.7,4096,0.197028234165711
1,256,0.8,4096,0.197029195943252
2,256,0.8,4096,0.197029195943252
3,256,0.8,4096,0.197029195943252
4,256,0.8,4096,0.197029195943252
5,256,0.8,4096,0.197029195943252
1,4096,0.8,4096,0.197029351805901
2,4096,0.8,4096,0.197029351805901
3,4096,0.8,4096,0.197029351805901
4,4096,0.8,4096,0.197029351805901
5,4096,0.8,4096,0.197029351805901
1,2048,0.8,4096,0.197029478776155
2,2048,0.8,4096,0.197029478776155
3,2048,0.8,4096,0.197029478776155
4,2048,0.8,4096,0.197029478776155
5,2048,0.8,4096,0.197029478776155
1,64,0.8,4096,0.197030960403625
2,64,0.8,4096,0.197030960403625
3,64,0.8,4096,0.197030960403625
4,64,0.8,4096,0.197030960403625
5,64,0.8,4096,0.197030960403625
1,64,0.5,4096,0.197031494464274
2,64,0.5,4096,0.197031494464274
3,64,0.5,4096,0.197031494464274
4,64,0.5,4096,0.197031494464274
5,64,0.5,4096,0.197031494464274
1,512,0.8,4096,0.197031652339705
2,512,0.8,4096,0.197031652339705
3,512,0.8,4096,0.197031652339705
4,512,0.8,4096,0.197031652339705
5,512,0.8,4096,0.197031652339705
1,512,0.5,4096,0.197032334085456
2,512,0.5,4096,0.197032334085456
3,512,0.5,4096,0.197032334085456
4,512,0.5,4096,0.197032334085456
5,512,0.5,4096,0.197032334085456
1,256,0.7,4096,0.197032860757513
2,256,0.7,4096,0.197032860757513
3,256,0.7,4096,0.197032860757513
4,256,0.7,4096,0.197032860757513
5,256,0.7,4096,0.197032860757513
1,2048,0.5,4096,0.197033087361467
2,2048,0.5,4096,0.197033087361467
3,2048,0.5,4096,0.197033087361467
4,2048,0.5,4096,0.197033087361467
5,2048,0.5,4096,0.197033087361467
1,512,0.6,4096,0.197033336971358
2,512,0.6,4096,0.197033336971358
3,512,0.6,4096,0.197033336971358
4,512,0.6,4096,0.197033336971358
5,512,0.6,4096,0.197033336971358
1,4096,0.6,4096,0.197033431462337
2,4096,0.6,4096,0.197033431462337
3,4096,0.6,4096,0.197033431462337
4,4096,0.6,4096,0.197033431462337
5,4096,0.6,4096,0.197033431462337
1,1024,0.5,4096,0.197034070233405
2,1024,0.5,4096,0.197034070233405
3,1024,0.5,4096,0.197034070233405
4,1024,0.5,4096,0.197034070233405
5,1024,0.5,4096,0.197034070233405
1,1024,0.3,4096,0.197034114688238
2,1024,0.3,4096,0.197034114688238
3,1024,0.3,4096,0.197034114688238
4,1024,0.3,4096,0.197034114688238
5,1024,0.3,4096,0.197034114688238
1,4096,0.5,4096,0.197035553743428
2,4096,0.5,4096,0.197035553743428
3,4096,0.5,4096,0.197035553743428
4,4096,0.5,4096,0.197035553743428
5,4096,0.5,4096,0.197035553743428
1,512,0.3,4096,0.197035715614654
2,512,0.3,4096,0.197035715614654
3,512,0.3,4096,0.197035715614654
4,512,0.3,4096,0.197035715614654
5,512,0.3,4096,0.197035715614654
1,2048,0.3,4096,0.197036459062543
2,2048,0.3,4096,0.197036459062543
3,2048,0.3,4096,0.197036459062543
4,2048,0.3,4096,0.197036459062543
5,2048,0.3,4096,0.197036459062543
1,128,0.6,4096,0.197037376302047
2,128,0.6,4096,0.197037376302047
3,128,0.6,4096,0.197037376302047
4,128,0.6,4096,0.197037376302047
5,128,0.6,4096,0.197037376302047
1,4096,0.4,4096,0.197038639676149
2,4096,0.4,4096,0.197038639676149
3,4096,0.4,4096,0.197038639676149
4,4096,0.4,4096,0.197038639676149
5,4096,0.4,4096,0.197038639676149
1,32,0.6,4096,0.197038696181576
2,32,0.6,4096,0.197038696181576
3,32,0.6,4096,0.197038696181576
4,32,0.6,4096,0.197038696181576
5,32,0.6,4096,0.197038696181576
1,1024,0.4,4096,0.197039254693468
2,1024,0.4,4096,0.197039254693468
3,1024,0.4,4096,0.197039254693468
4,1024,0.4,4096,0.197039254693468
5,1024,0.4,4096,0.197039254693468
1,32,0.5,4096,0.197039321921234
2,32,0.5,4096,0.197039321921234
3,32,0.5,4096,0.197039321921234
4,32,0.5,4096,0.197039321921234
5,32,0.5,4096,0.197039321921234
1,64,0.4,4096,0.197039668394421
2,64,0.4,4096,0.197039668394421
3,64,0.4,4096,0.197039668394421
4,64,0.4,4096,0.197039668394421
5,64,0.4,4096,0.197039668394421
1,1024,0.6,4096,0.1970400146575
2,1024,0.6,4096,0.1970400146575
3,1024,0.6,4096,0.1970400146575
4,1024,0.6,4096,0.1970400146575
5,1024,0.6,4096,0.1970400146575
1,64,0.6,4096,0.19704032416021
2,64,0.6,4096,0.19704032416021
3,64,0.6,4096,0.19704032416021
4,64,0.6,4096,0.19704032416021
5,64,0.6,4096,0.19704032416021
1,128,0.5,4096,0.197040933479226
2,128,0.5,4096,0.197040933479226
3,128,0.5,4096,0.197040933479226
4,128,0.5,4096,0.197040933479226
5,128,0.5,4096,0.197040933479226
1,256,0.3,4096,0.197041099766974
2,256,0.3,4096,0.197041099766974
3,256,0.3,4096,0.197041099766974
4,256,0.3,4096,0.197041099766974
5,256,0.3,4096,0.197041099766974
1,256,0.5,4096,0.19704111052171
2,256,0.5,4096,0.19704111052171
3,256,0.5,4096,0.19704111052171
4,256,0.5,4096,0.19704111052171
5,256,0.5,4096,0.19704111052171
1,512,0.4,4096,0.197041267852008
2,512,0.4,4096,0.197041267852008
3,512,0.4,4096,0.197041267852008
4,512,0.4,4096,0.197041267852008
5,512,0.4,4096,0.197041267852008
1,2048,0.6,4096,0.197041474129779
2,2048,0.6,4096,0.197041474129779
3,2048,0.6,4096,0.197041474129779
4,2048,0.6,4096,0.197041474129779
5,2048,0.6,4096,0.197041474129779
1,32,0.4,4096,0.197042857900958
2,32,0.4,4096,0.197042857900958
3,32,0.4,4096,0.197042857900958
4,32,0.4,4096,0.197042857900958
5,32,0.4,4096,0.197042857900958
1,512,0.2,4096,0.197043132596853
2,512,0.2,4096,0.197043132596853
3,512,0.2,4096,0.197043132596853
4,512,0.2,4096,0.197043132596853
5,512,0.2,4096,0.197043132596853
1,256,0.6,4096,0.197043653085431
2,256,0.6,4096,0.197043653085431
3,256,0.6,4096,0.197043653085431
4,256,0.6,4096,0.197043653085431
5,256,0.6,4096,0.197043653085431
1,128,0.4,4096,0.197044056638439
2,128,0.4,4096,0.197044056638439
3,128,0.4,4096,0.197044056638439
4,128,0.4,4096,0.197044056638439
5,128,0.4,4096,0.197044056638439
1,2048,0.4,4096,0.197044223876234
2,2048,0.4,4096,0.197044223876234
3,2048,0.4,4096,0.197044223876234
4,2048,0.4,4096,0.197044223876234
5,2048,0.4,4096,0.197044223876234
1,1024,0.2,4096,0.197045594641638
2,1024,0.2,4096,0.197045594641638
3,1024,0.2,4096,0.197045594641638
4,1024,0.2,4096,0.197045594641638
5,1024,0.2,4096,0.197045594641638
1,2048,0.2,4096,0.197046178780693
2,2048,0.2,4096,0.197046178780693
3,2048,0.2,4096,0.197046178780693
4,2048,0.2,4096,0.197046178780693
5,2048,0.2,4096,0.197046178780693
1,256,0.4,4096,0.197046822809118
2,256,0.4,4096,0.197046822809118
3,256,0.4,4096,0.197046822809118
4,256,0.4,4096,0.197046822809118
5,256,0.4,4096,0.197046822809118
1,128,0.3,4096,0.197047124849203
2,128,0.3,4096,0.197047124849203
3,128,0.3,4096,0.197047124849203
4,128,0.3,4096,0.197047124849203
5,128,0.3,4096,0.197047124849203
1,64,0.3,4096,0.197047960358652
2,64,0.3,4096,0.197047960358652
3,64,0.3,4096,0.197047960358652
4,64,0.3,4096,0.197047960358652
5,64,0.3,4096,0.197047960358652
1,4096,0.3,4096,0.197048050311724
2,4096,0.3,4096,0.197048050311724
3,4096,0.3,4096,0.197048050311724
4,4096,0.3,4096,0.197048050311724
5,4096,0.3,4096,0.197048050311724
1,32,0.2,4096,0.197048648618526
2,32,0.2,4096,0.197048648618526
3,32,0.2,4096,0.197048648618526
4,32,0.2,4096,0.197048648618526
5,32,0.2,4096,0.197048648618526
1,256,0.2,4096,0.197050085471708
2,256,0.2,4096,0.197050085471708
3,256,0.2,4096,0.197050085471708
4,256,0.2,4096,0.197050085471708
5,256,0.2,4096,0.197050085471708
1,4096,0.2,4096,0.19705062568896
2,4096,0.2,4096,0.19705062568896
3,4096,0.2,4096,0.19705062568896
4,4096,0.2,4096,0.19705062568896
5,4096,0.2,4096,0.19705062568896
1,32,0.1,4096,0.197051627490105
2,32,0.1,4096,0.197051627490105
3,32,0.1,4096,0.197051627490105
4,32,0.1,4096,0.197051627490105
5,32,0.1,4096,0.197051627490105
1,256,0.1,4096,0.197051801692047
2,256,0.1,4096,0.197051801692047
3,256,0.1,4096,0.197051801692047
4,256,0.1,4096,0.197051801692047
5,256,0.1,4096,0.197051801692047
1,32,0.3,4096,0.19705351404669
2,32,0.3,4096,0.19705351404669
3,32,0.3,4096,0.19705351404669
4,32,0.3,4096,0.19705351404669
5,32,0.3,4096,0.19705351404669
1,64,0.2,4096,0.197053546996906
2,64,0.2,4096,0.197053546996906
3,64,0.2,4096,0.197053546996906
4,64,0.2,4096,0.197053546996906
5,64,0.2,4096,0.197053546996906
1,4096,0.1,4096,0.197059440060797
2,4096,0.1,4096,0.197059440060797
3,4096,0.1,4096,0.197059440060797
4,4096,0.1,4096,0.197059440060797
5,4096,0.1,4096,0.197059440060797
1,128,0.2,4096,0.197061234355116
2,128,0.2,4096,0.197061234355116
3,128,0.2,4096,0.197061234355116
4,128,0.2,4096,0.197061234355116
5,128,0.2,4096,0.197061234355116
1,2048,0.1,4096,0.197061591202246
2,2048,0.1,4096,0.197061591202246
3,2048,0.1,4096,0.197061591202246
4,2048,0.1,4096,0.197061591202246
5,2048,0.1,4096,0.197061591202246
1,64,0.1,4096,0.197061757749184
2,64,0.1,4096,0.197061757749184
3,64,0.1,4096,0.197061757749184
4,64,0.1,4096,0.197061757749184
5,64,0.1,4096,0.197061757749184
1,128,0.1,4096,0.197062669486
2,128,0.1,4096,0.197062669486
3,128,0.1,4096,0.197062669486
4,128,0.1,4096,0.197062669486
5,128,0.1,4096,0.197062669486
1,512,0.1,4096,0.197062907868882
2,512,0.1,4096,0.197062907868882
3,512,0.1,4096,0.197062907868882
4,512,0.1,4096,0.197062907868882
5,512,0.1,4096,0.197062907868882
1,1024,0.1,4096,0.197063429043798
2,1024,0.1,4096,0.197063429043798
3,1024,0.1,4096,0.197063429043798
4,1024,0.1,4096,0.197063429043798
5,1024,0.1,4096,0.197063429043798
1,16,0.8,4096,0.197144442604058
2,16,0.8,4096,0.197144442604058
3,16,0.8,4096,0.197144442604058
4,16,0.8,4096,0.197144442604058
5,16,0.8,4096,0.197144442604058
1,16,0.9,4096,0.197156153747279
2,16,0.9,4096,0.197156153747279
3,16,0.9,4096,0.197156153747279
4,16,0.9,4096,0.197156153747279
5,16,0.9,4096,0.197156153747279
1,16,0.7,4096,0.197158306340276
2,16,0.7,4096,0.197158306340276
3,16,0.7,4096,0.197158306340276
4,16,0.7,4096,0.197158306340276
5,16,0.7,4096,0.197158306340276
1,16,0.5,4096,0.197163044123591
2,16,0.5,4096,0.197163044123591
3,16,0.5,4096,0.197163044123591
4,16,0.5,4096,0.197163044123591
5,16,0.5,4096,0.197163044123591
1,16,0.6,4096,0.197165524478698
2,16,0.6,4096,0.197165524478698
3,16,0.6,4096,0.197165524478698
4,16,0.6,4096,0.197165524478698
5,16,0.6,4096,0.197165524478698
1,16,0.4,4096,0.197169410811773
2,16,0.4,4096,0.197169410811773
3,16,0.4,4096,0.197169410811773
4,16,0.4,4096,0.197169410811773
5,16,0.4,4096,0.197169410811773
1,16,0.3,4096,0.197174438496007
2,16,0.3,4096,0.197174438496007
3,16,0.3,4096,0.197174438496007
4,16,0.3,4096,0.197174438496007
5,16,0.3,4096,0.197174438496007
1,16,0.2,4096,0.197179737504669
2,16,0.2,4096,0.197179737504669
3,16,0.2,4096,0.197179737504669
4,16,0.2,4096,0.197179737504669
5,16,0.2,4096,0.197179737504669
1,16,0.1,4096,0.197189894344742
2,16,0.1,4096,0.197189894344742
3,16,0.1,4096,0.197189894344742
4,16,0.1,4096,0.197189894344742
5,16,0.1,4096,0.197189894344742
1,0.25,0.1,4096,0.197335341099599
2,0.25,0.1,4096,0.197335341099599
3,0.25,0.1,4096,0.197335341099599
4,0.25,0.1,4096,0.197335341099599
5,0.25,0.1,4096,0.197335341099599
1,512,0.9,16,0.198223981831518
2,512,0.9,16,0.198223981831518
3,512,0.9,16,0.198223981831518
4,512,0.9,16,0.198223981831518
5,512,0.9,16,0.198223981831518
1,16,0.7,2048,0.198226671658671
2,16,0.7,2048,0.198226671658671
3,16,0.7,2048,0.198226671658671
4,16,0.7,2048,0.198226671658671
5,16,0.7,2048,0.198226671658671
1,16,0.6,2048,0.198237629277706
2,16,0.6,2048,0.198237629277706
3,16,0.6,2048,0.198237629277706
4,16,0.6,2048,0.198237629277706
5,16,0.6,2048,0.198237629277706
1,16,0.4,2048,0.198241072372838
2,16,0.4,2048,0.198241072372838
3,16,0.4,2048,0.198241072372838
4,16,0.4,2048,0.198241072372838
5,16,0.4,2048,0.198241072372838
1,16,0.8,2048,0.198241084432973
2,16,0.8,2048,0.198241084432973
3,16,0.8,2048,0.198241084432973
4,16,0.8,2048,0.198241084432973
5,16,0.8,2048,0.198241084432973
1,16,0.5,2048,0.198243646368716
2,16,0.5,2048,0.198243646368716
3,16,0.5,2048,0.198243646368716
4,16,0.5,2048,0.198243646368716
5,16,0.5,2048,0.198243646368716
1,16,0.9,2048,0.198244073531659
2,16,0.9,2048,0.198244073531659
3,16,0.9,2048,0.198244073531659
4,16,0.9,2048,0.198244073531659
5,16,0.9,2048,0.198244073531659
1,16,0.3,2048,0.198251952061908
2,16,0.3,2048,0.198251952061908
3,16,0.3,2048,0.198251952061908
4,16,0.3,2048,0.198251952061908
5,16,0.3,2048,0.198251952061908
1,16,0.2,2048,0.198280490924699
2,16,0.2,2048,0.198280490924699
3,16,0.2,2048,0.198280490924699
4,16,0.2,2048,0.198280490924699
5,16,0.2,2048,0.198280490924699
1,1024,0.1,128,0.198767982501872
2,1024,0.1,128,0.198767982501872
3,1024,0.1,128,0.198767982501872
4,1024,0.1,128,0.198767982501872
5,1024,0.1,128,0.198767982501872
1,1024,0.9,32,0.198812826056207
2,1024,0.9,32,0.198812826056207
3,1024,0.9,32,0.198812826056207
4,1024,0.9,32,0.198812826056207
5,1024,0.9,32,0.198812826056207
1,1024,0.8,32,0.198821757322069
2,1024,0.8,32,0.198821757322069
3,1024,0.8,32,0.198821757322069
4,1024,0.8,32,0.198821757322069
5,1024,0.8,32,0.198821757322069
1,8,0.9,4096,0.199516589397463
2,8,0.9,4096,0.199516589397463
3,8,0.9,4096,0.199516589397463
4,8,0.9,4096,0.199516589397463
5,8,0.9,4096,0.199516589397463
1,8,0.7,4096,0.199518753472023
2,8,0.7,4096,0.199518753472023
3,8,0.7,4096,0.199518753472023
4,8,0.7,4096,0.199518753472023
5,8,0.7,4096,0.199518753472023
1,8,0.8,4096,0.199536437139036
2,8,0.8,4096,0.199536437139036
3,8,0.8,4096,0.199536437139036
4,8,0.8,4096,0.199536437139036
5,8,0.8,4096,0.199536437139036
1,8,0.5,4096,0.199540829230397
2,8,0.5,4096,0.199540829230397
3,8,0.5,4096,0.199540829230397
4,8,0.5,4096,0.199540829230397
5,8,0.5,4096,0.199540829230397
1,8,0.6,4096,0.199541059089922
2,8,0.6,4096,0.199541059089922
3,8,0.6,4096,0.199541059089922
4,8,0.6,4096,0.199541059089922
5,8,0.6,4096,0.199541059089922
1,8,0.4,4096,0.199545189917985
2,8,0.4,4096,0.199545189917985
3,8,0.4,4096,0.199545189917985
4,8,0.4,4096,0.199545189917985
5,8,0.4,4096,0.199545189917985
1,8,0.3,4096,0.199549536414735
2,8,0.3,4096,0.199549536414735
3,8,0.3,4096,0.199549536414735
4,8,0.3,4096,0.199549536414735
5,8,0.3,4096,0.199549536414735
1,8,0.2,4096,0.199552734211576
2,8,0.2,4096,0.199552734211576
3,8,0.2,4096,0.199552734211576
4,8,0.2,4096,0.199552734211576
5,8,0.2,4096,0.199552734211576
1,2048,0.4,32,0.200325305844125
2,2048,0.4,32,0.200325305844125
3,2048,0.4,32,0.200325305844125
4,2048,0.4,32,0.200325305844125
5,2048,0.4,32,0.200325305844125
1,0.5,0.9,4096,0.200938324751847
2,0.5,0.9,4096,0.200938324751847
3,0.5,0.9,4096,0.200938324751847
4,0.5,0.9,4096,0.200938324751847
5,0.5,0.9,4096,0.200938324751847
1,0.0625,0.6,4096,0.201395046950753
2,0.0625,0.6,4096,0.201395046950753
3,0.0625,0.6,4096,0.201395046950753
4,0.0625,0.6,4096,0.201395046950753
5,0.0625,0.6,4096,0.201395046950753
1,0.125,0.7,4096,0.201672177119077
2,0.125,0.7,4096,0.201672177119077
3,0.125,0.7,4096,0.201672177119077
4,0.125,0.7,4096,0.201672177119077
5,0.125,0.7,4096,0.201672177119077
1,64,0.2,512,0.201968831369415
2,64,0.2,512,0.201968831369415
3,64,0.2,512,0.201968831369415
4,64,0.2,512,0.201968831369415
5,64,0.2,512,0.201968831369415
1,0.25,0.9,4096,0.202566943032776
2,0.25,0.9,4096,0.202566943032776
3,0.25,0.9,4096,0.202566943032776
4,0.25,0.9,4096,0.202566943032776
5,0.25,0.9,4096,0.202566943032776
1,0.5,0.8,4096,0.202930663611211
2,0.5,0.8,4096,0.202930663611211
3,0.5,0.8,4096,0.202930663611211
4,0.5,0.8,4096,0.202930663611211
5,0.5,0.8,4096,0.202930663611211
1,0.25,0.7,4096,0.20308454688277
2,0.25,0.7,4096,0.20308454688277
3,0.25,0.7,4096,0.20308454688277
4,0.25,0.7,4096,0.20308454688277
