"lag","cost","nu","gamma","corr_pred"
5,0.125,0.8,1024,0.270595390967474
1,0.25,0.3,4096,0.272033992995608
2,0.25,0.3,4096,0.272033992995608
3,0.25,0.3,4096,0.272033992995608
4,0.25,0.3,4096,0.272033992995608
5,0.25,0.3,4096,0.272033992995608
1,1024,0.4,16,0.272132501237954
2,1024,0.4,16,0.272132501237954
3,1024,0.4,16,0.272132501237954
4,1024,0.4,16,0.272132501237954
5,1024,0.4,16,0.272132501237954
1,4,0.2,4096,0.272499249454508
2,4,0.2,4096,0.272499249454508
3,4,0.2,4096,0.272499249454508
4,4,0.2,4096,0.272499249454508
5,4,0.2,4096,0.272499249454508
1,0.0625,0.6,0.0625,0.272548619216566
2,0.0625,0.6,0.0625,0.272548619216566
3,0.0625,0.6,0.0625,0.272548619216566
4,0.0625,0.6,0.0625,0.272548619216566
5,0.0625,0.6,0.0625,0.272548619216566
1,4,0.3,2048,0.272565542842781
2,4,0.3,2048,0.272565542842781
3,4,0.3,2048,0.272565542842781
4,4,0.3,2048,0.272565542842781
5,4,0.3,2048,0.272565542842781
1,0.0625,0.7,0.0625,0.272635279822276
2,0.0625,0.7,0.0625,0.272635279822276
3,0.0625,0.7,0.0625,0.272635279822276
4,0.0625,0.7,0.0625,0.272635279822276
5,0.0625,0.7,0.0625,0.272635279822276
1,0.0625,0.7,1024,0.272703151459074
2,0.0625,0.7,1024,0.272703151459074
3,0.0625,0.7,1024,0.272703151459074
4,0.0625,0.7,1024,0.272703151459074
5,0.0625,0.7,1024,0.272703151459074
1,0.0625,0.8,0.0625,0.273083756111491
2,0.0625,0.8,0.0625,0.273083756111491
3,0.0625,0.8,0.0625,0.273083756111491
4,0.0625,0.8,0.0625,0.273083756111491
5,0.0625,0.8,0.0625,0.273083756111491
1,0.0625,0.4,4096,0.2730958600635
2,0.0625,0.4,4096,0.2730958600635
3,0.0625,0.4,4096,0.2730958600635
4,0.0625,0.4,4096,0.2730958600635
5,0.0625,0.4,4096,0.2730958600635
1,0.0625,0.9,0.0625,0.273158327119974
2,0.0625,0.9,0.0625,0.273158327119974
3,0.0625,0.9,0.0625,0.273158327119974
4,0.0625,0.9,0.0625,0.273158327119974
5,0.0625,0.9,0.0625,0.273158327119974
1,0.0625,0.5,0.0625,0.273480839691269
2,0.0625,0.5,0.0625,0.273480839691269
3,0.0625,0.5,0.0625,0.273480839691269
4,0.0625,0.5,0.0625,0.273480839691269
5,0.0625,0.5,0.0625,0.273480839691269
1,0.0625,0.4,0.0625,0.274154929015546
2,0.0625,0.4,0.0625,0.274154929015546
3,0.0625,0.4,0.0625,0.274154929015546
4,0.0625,0.4,0.0625,0.274154929015546
5,0.0625,0.4,0.0625,0.274154929015546
1,1,0.4,4096,0.274170651094076
2,1,0.4,4096,0.274170651094076
3,1,0.4,4096,0.274170651094076
4,1,0.4,4096,0.274170651094076
5,1,0.4,4096,0.274170651094076
1,2048,0.6,8,0.274439901830642
2,2048,0.6,8,0.274439901830642
3,2048,0.6,8,0.274439901830642
4,2048,0.6,8,0.274439901830642
5,2048,0.6,8,0.274439901830642
1,64,0.1,512,0.27590704522115
2,64,0.1,512,0.27590704522115
3,64,0.1,512,0.27590704522115
4,64,0.1,512,0.27590704522115
5,64,0.1,512,0.27590704522115
1,2048,0.3,16,0.276073058982692
2,2048,0.3,16,0.276073058982692
3,2048,0.3,16,0.276073058982692
4,2048,0.3,16,0.276073058982692
5,2048,0.3,16,0.276073058982692
1,128,0.6,64,0.276145630692968
2,128,0.6,64,0.276145630692968
3,128,0.6,64,0.276145630692968
4,128,0.6,64,0.276145630692968
5,128,0.6,64,0.276145630692968
1,1,0.5,2048,0.276202726637116
2,1,0.5,2048,0.276202726637116
3,1,0.5,2048,0.276202726637116
4,1,0.5,2048,0.276202726637116
5,1,0.5,2048,0.276202726637116
1,2,0.3,4096,0.276265850387362
2,2,0.3,4096,0.276265850387362
3,2,0.3,4096,0.276265850387362
4,2,0.3,4096,0.276265850387362
5,2,0.3,4096,0.276265850387362
1,4,0.4,1024,0.276658944421071
2,4,0.4,1024,0.276658944421071
3,4,0.4,1024,0.276658944421071
4,4,0.4,1024,0.276658944421071
5,4,0.4,1024,0.276658944421071
1,0.0625,0.1,512,0.27702906759274
2,0.0625,0.1,512,0.27702906759274
3,0.0625,0.1,512,0.27702906759274
4,0.0625,0.1,512,0.27702906759274
5,0.0625,0.1,512,0.27702906759274
1,2,0.1,2048,0.277575303289235
2,2,0.1,2048,0.277575303289235
3,2,0.1,2048,0.277575303289235
4,2,0.1,2048,0.277575303289235
5,2,0.1,2048,0.277575303289235
1,0.125,0.1,0.0625,0.277709607184345
2,0.125,0.1,0.0625,0.277709607184345
3,0.125,0.1,0.0625,0.277709607184345
4,0.125,0.1,0.0625,0.277709607184345
5,0.125,0.1,0.0625,0.277709607184345
1,8,0.1,4096,0.277764631185385
2,8,0.1,4096,0.277764631185385
3,8,0.1,4096,0.277764631185385
4,8,0.1,4096,0.277764631185385
5,8,0.1,4096,0.277764631185385
1,32,0.9,256,0.278183072486742
2,32,0.9,256,0.278183072486742
3,32,0.9,256,0.278183072486742
4,32,0.9,256,0.278183072486742
5,32,0.9,256,0.278183072486742
1,32,0.5,256,0.278195976806662
2,32,0.5,256,0.278195976806662
3,32,0.5,256,0.278195976806662
4,32,0.5,256,0.278195976806662
5,32,0.5,256,0.278195976806662
1,32,0.7,256,0.278208460981308
2,32,0.7,256,0.278208460981308
3,32,0.7,256,0.278208460981308
4,32,0.7,256,0.278208460981308
5,32,0.7,256,0.278208460981308
1,32,0.8,256,0.278210964986348
2,32,0.8,256,0.278210964986348
3,32,0.8,256,0.278210964986348
4,32,0.8,256,0.278210964986348
5,32,0.8,256,0.278210964986348
1,32,0.6,256,0.278218286961585
2,32,0.6,256,0.278218286961585
3,32,0.6,256,0.278218286961585
4,32,0.6,256,0.278218286961585
5,32,0.6,256,0.278218286961585
1,0.125,0.4,4096,0.278295541455162
2,0.125,0.4,4096,0.278295541455162
3,0.125,0.4,4096,0.278295541455162
4,0.125,0.4,4096,0.278295541455162
5,0.125,0.4,4096,0.278295541455162
1,64,0.8,128,0.278448665137925
2,64,0.8,128,0.278448665137925
3,64,0.8,128,0.278448665137925
4,64,0.8,128,0.278448665137925
5,64,0.8,128,0.278448665137925
1,64,0.7,128,0.278457706827456
2,64,0.7,128,0.278457706827456
3,64,0.7,128,0.278457706827456
4,64,0.7,128,0.278457706827456
5,64,0.7,128,0.278457706827456
1,64,0.9,128,0.278460537976468
2,64,0.9,128,0.278460537976468
3,64,0.9,128,0.278460537976468
4,64,0.9,128,0.278460537976468
5,64,0.9,128,0.278460537976468
1,64,0.6,128,0.278475741395805
2,64,0.6,128,0.278475741395805
3,64,0.6,128,0.278475741395805
4,64,0.6,128,0.278475741395805
5,64,0.6,128,0.278475741395805
1,256,0.6,32,0.278687617450879
2,256,0.6,32,0.278687617450879
3,256,0.6,32,0.278687617450879
4,256,0.6,32,0.278687617450879
5,256,0.6,32,0.278687617450879
1,0.5,0.2,1024,0.279105551280862
2,0.5,0.2,1024,0.279105551280862
3,0.5,0.2,1024,0.279105551280862
4,0.5,0.2,1024,0.279105551280862
5,0.5,0.2,1024,0.279105551280862
1,0.0625,0.6,1024,0.279358516173065
2,0.0625,0.6,1024,0.279358516173065
3,0.0625,0.6,1024,0.279358516173065
4,0.0625,0.6,1024,0.279358516173065
5,0.0625,0.6,1024,0.279358516173065
1,0.125,0.1,512,0.279550269486993
2,0.125,0.1,512,0.279550269486993
3,0.125,0.1,512,0.279550269486993
4,0.125,0.1,512,0.279550269486993
5,0.125,0.1,512,0.279550269486993
1,1,0.9,1024,0.27997350435001
2,1,0.9,1024,0.27997350435001
3,1,0.9,1024,0.27997350435001
4,1,0.9,1024,0.27997350435001
5,1,0.9,1024,0.27997350435001
1,1,0.8,1024,0.279992461195319
2,1,0.8,1024,0.279992461195319
3,1,0.8,1024,0.279992461195319
4,1,0.8,1024,0.279992461195319
5,1,0.8,1024,0.279992461195319
1,0.5,0.3,4096,0.280034816620691
2,0.5,0.3,4096,0.280034816620691
3,0.5,0.3,4096,0.280034816620691
4,0.5,0.3,4096,0.280034816620691
5,0.5,0.3,4096,0.280034816620691
1,4096,0.4,8,0.280377035051002
2,4096,0.4,8,0.280377035051002
3,4096,0.4,8,0.280377035051002
4,4096,0.4,8,0.280377035051002
5,4096,0.4,8,0.280377035051002
1,512,0.1,128,0.280451165236963
2,512,0.1,128,0.280451165236963
3,512,0.1,128,0.280451165236963
4,512,0.1,128,0.280451165236963
5,512,0.1,128,0.280451165236963
1,0.5,0.8,1024,0.280527509057954
2,0.5,0.8,1024,0.280527509057954
3,0.5,0.8,1024,0.280527509057954
4,0.5,0.8,1024,0.280527509057954
5,0.5,0.8,1024,0.280527509057954
1,0.0625,0.3,2048,0.280655624478581
2,0.0625,0.3,2048,0.280655624478581
3,0.0625,0.3,2048,0.280655624478581
4,0.0625,0.3,2048,0.280655624478581
5,0.0625,0.3,2048,0.280655624478581
1,1,0.1,1024,0.28086792287992
2,1,0.1,1024,0.28086792287992
3,1,0.1,1024,0.28086792287992
4,1,0.1,1024,0.28086792287992
5,1,0.1,1024,0.28086792287992
1,0.25,0.4,4096,0.280922768884703
2,0.25,0.4,4096,0.280922768884703
3,0.25,0.4,4096,0.280922768884703
4,0.25,0.4,4096,0.280922768884703
5,0.25,0.4,4096,0.280922768884703
1,0.5,0.4,4096,0.282114297689258
2,0.5,0.4,4096,0.282114297689258
3,0.5,0.4,4096,0.282114297689258
4,0.5,0.4,4096,0.282114297689258
5,0.5,0.4,4096,0.282114297689258
1,256,0.3,64,0.282179763959021
2,256,0.3,64,0.282179763959021
3,256,0.3,64,0.282179763959021
4,256,0.3,64,0.282179763959021
5,256,0.3,64,0.282179763959021
1,256,0.4,64,0.282686377907396
2,256,0.4,64,0.282686377907396
3,256,0.4,64,0.282686377907396
4,256,0.4,64,0.282686377907396
5,256,0.4,64,0.282686377907396
1,0.25,0.8,1024,0.283194345848337
2,0.25,0.8,1024,0.283194345848337
3,0.25,0.8,1024,0.283194345848337
4,0.25,0.8,1024,0.283194345848337
5,0.25,0.8,1024,0.283194345848337
1,2,0.9,1024,0.283802262274098
2,2,0.9,1024,0.283802262274098
3,2,0.9,1024,0.283802262274098
4,2,0.9,1024,0.283802262274098
5,2,0.9,1024,0.283802262274098
1,2,0.8,1024,0.283803371518073
2,2,0.8,1024,0.283803371518073
3,2,0.8,1024,0.283803371518073
4,2,0.8,1024,0.283803371518073
5,2,0.8,1024,0.283803371518073
1,2,0.7,1024,0.283811845569487
2,2,0.7,1024,0.283811845569487
3,2,0.7,1024,0.283811845569487
4,2,0.7,1024,0.283811845569487
5,2,0.7,1024,0.283811845569487
1,2,0.6,1024,0.283831437537508
2,2,0.6,1024,0.283831437537508
3,2,0.6,1024,0.283831437537508
4,2,0.6,1024,0.283831437537508
5,2,0.6,1024,0.283831437537508
1,1,0.2,2048,0.284373026395525
2,1,0.2,2048,0.284373026395525
3,1,0.2,2048,0.284373026395525
4,1,0.2,2048,0.284373026395525
5,1,0.2,2048,0.284373026395525
1,2,0.4,2048,0.284431663276632
2,2,0.4,2048,0.284431663276632
3,2,0.4,2048,0.284431663276632
4,2,0.4,2048,0.284431663276632
5,2,0.4,2048,0.284431663276632
1,0.0625,0.5,2048,0.284625943581691
2,0.0625,0.5,2048,0.284625943581691
3,0.0625,0.5,2048,0.284625943581691
4,0.0625,0.5,2048,0.284625943581691
5,0.0625,0.5,2048,0.284625943581691
1,1,0.3,4096,0.284766817804475
2,1,0.3,4096,0.284766817804475
3,1,0.3,4096,0.284766817804475
4,1,0.3,4096,0.284766817804475
5,1,0.3,4096,0.284766817804475
1,0.125,0.2,0.0625,0.284849645432414
2,0.125,0.2,0.0625,0.284849645432414
3,0.125,0.2,0.0625,0.284849645432414
4,0.125,0.2,0.0625,0.284849645432414
5,0.125,0.2,0.0625,0.284849645432414
1,0.25,0.1,512,0.285003319352097
2,0.25,0.1,512,0.285003319352097
3,0.25,0.1,512,0.285003319352097
4,0.25,0.1,512,0.285003319352097
5,0.25,0.1,512,0.285003319352097
1,512,0.3,32,0.286354833518268
2,512,0.3,32,0.286354833518268
3,512,0.3,32,0.286354833518268
4,512,0.3,32,0.286354833518268
5,512,0.3,32,0.286354833518268
1,0.125,0.7,1024,0.286724796107367
2,0.125,0.7,1024,0.286724796107367
3,0.125,0.7,1024,0.286724796107367
4,0.125,0.7,1024,0.286724796107367
5,0.125,0.7,1024,0.286724796107367
1,0.125,0.3,2048,0.286750605912219
2,0.125,0.3,2048,0.286750605912219
3,0.125,0.3,2048,0.286750605912219
4,0.125,0.3,2048,0.286750605912219
5,0.125,0.3,2048,0.286750605912219
1,16,0.1,1024,0.286756751569534
2,16,0.1,1024,0.286756751569534
3,16,0.1,1024,0.286756751569534
4,16,0.1,1024,0.286756751569534
5,16,0.1,1024,0.286756751569534
1,4,0.1,4096,0.287167995418945
2,4,0.1,4096,0.287167995418945
3,4,0.1,4096,0.287167995418945
4,4,0.1,4096,0.287167995418945
5,4,0.1,4096,0.287167995418945
1,2,0.2,4096,0.287876240503177
2,2,0.2,4096,0.287876240503177
3,2,0.2,4096,0.287876240503177
4,2,0.2,4096,0.287876240503177
5,2,0.2,4096,0.287876240503177
1,8,0.9,512,0.28931585080224
2,8,0.9,512,0.28931585080224
3,8,0.9,512,0.28931585080224
4,8,0.9,512,0.28931585080224
5,8,0.9,512,0.28931585080224
1,8,0.7,512,0.289324949821439
2,8,0.7,512,0.289324949821439
3,8,0.7,512,0.289324949821439
4,8,0.7,512,0.289324949821439
5,8,0.7,512,0.289324949821439
1,8,0.8,512,0.289327682174309
2,8,0.8,512,0.289327682174309
3,8,0.8,512,0.289327682174309
4,8,0.8,512,0.289327682174309
5,8,0.8,512,0.289327682174309
1,8,0.6,512,0.289336510852603
2,8,0.6,512,0.289336510852603
3,8,0.6,512,0.289336510852603
4,8,0.6,512,0.289336510852603
5,8,0.6,512,0.289336510852603
1,8,0.5,512,0.289359892960077
2,8,0.5,512,0.289359892960077
3,8,0.5,512,0.289359892960077
4,8,0.5,512,0.289359892960077
5,8,0.5,512,0.289359892960077
1,1,0.7,1024,0.289685470695818
2,1,0.7,1024,0.289685470695818
3,1,0.7,1024,0.289685470695818
4,1,0.7,1024,0.289685470695818
5,1,0.7,1024,0.289685470695818
1,0.125,0.6,1024,0.28994067819468
2,0.125,0.6,1024,0.28994067819468
3,0.125,0.6,1024,0.28994067819468
4,0.125,0.6,1024,0.28994067819468
5,0.125,0.6,1024,0.28994067819468
1,0.0625,0.1,0.125,0.290686672489347
2,0.0625,0.1,0.125,0.290686672489347
3,0.0625,0.1,0.125,0.290686672489347
4,0.0625,0.1,0.125,0.290686672489347
5,0.0625,0.1,0.125,0.290686672489347
1,0.5,0.5,2048,0.290832186619864
2,0.5,0.5,2048,0.290832186619864
3,0.5,0.5,2048,0.290832186619864
4,0.5,0.5,2048,0.290832186619864
5,0.5,0.5,2048,0.290832186619864
1,0.25,0.7,1024,0.291925654775276
2,0.25,0.7,1024,0.291925654775276
3,0.25,0.7,1024,0.291925654775276
4,0.25,0.7,1024,0.291925654775276
5,0.25,0.7,1024,0.291925654775276
1,512,0.4,32,0.292639114486405
2,512,0.4,32,0.292639114486405
3,512,0.4,32,0.292639114486405
4,512,0.4,32,0.292639114486405
5,512,0.4,32,0.292639114486405
1,32,0.4,256,0.292910388702898
2,32,0.4,256,0.292910388702898
3,32,0.4,256,0.292910388702898
4,32,0.4,256,0.292910388702898
5,32,0.4,256,0.292910388702898
1,1024,0.3,16,0.293002240851103
2,1024,0.3,16,0.293002240851103
3,1024,0.3,16,0.293002240851103
4,1024,0.3,16,0.293002240851103
5,1024,0.3,16,0.293002240851103
1,2048,0.1,32,0.293114377380137
2,2048,0.1,32,0.293114377380137
3,2048,0.1,32,0.293114377380137
4,2048,0.1,32,0.293114377380137
5,2048,0.1,32,0.293114377380137
1,0.125,0.5,2048,0.293248836347732
2,0.125,0.5,2048,0.293248836347732
3,0.125,0.5,2048,0.293248836347732
4,0.125,0.5,2048,0.293248836347732
5,0.125,0.5,2048,0.293248836347732
1,256,0.5,32,0.293360007517912
2,256,0.5,32,0.293360007517912
3,256,0.5,32,0.293360007517912
4,256,0.5,32,0.293360007517912
5,256,0.5,32,0.293360007517912
1,0.5,0.7,1024,0.293407551541027
2,0.5,0.7,1024,0.293407551541027
3,0.5,0.7,1024,0.293407551541027
4,0.5,0.7,1024,0.293407551541027
5,0.5,0.7,1024,0.293407551541027
1,0.125,0.3,0.0625,0.293491905615163
2,0.125,0.3,0.0625,0.293491905615163
3,0.125,0.3,0.0625,0.293491905615163
4,0.125,0.3,0.0625,0.293491905615163
5,0.125,0.3,0.0625,0.293491905615163
1,0.0625,0.2,0.125,0.293588771635691
2,0.0625,0.2,0.125,0.293588771635691
3,0.0625,0.2,0.125,0.293588771635691
4,0.0625,0.2,0.125,0.293588771635691
5,0.0625,0.2,0.125,0.293588771635691
1,256,0.9,16,0.294176262576878
2,256,0.9,16,0.294176262576878
3,256,0.9,16,0.294176262576878
4,256,0.9,16,0.294176262576878
5,256,0.9,16,0.294176262576878
1,1024,0.9,8,0.294180382357999
2,1024,0.9,8,0.294180382357999
3,1024,0.9,8,0.294180382357999
4,1024,0.9,8,0.294180382357999
5,1024,0.9,8,0.294180382357999
1,64,0.5,128,0.294567524687573
2,64,0.5,128,0.294567524687573
3,64,0.5,128,0.294567524687573
4,64,0.5,128,0.294567524687573
5,64,0.5,128,0.294567524687573
1,0.0625,0.2,512,0.294955717382079
2,0.0625,0.2,512,0.294955717382079
3,0.0625,0.2,512,0.294955717382079
4,0.0625,0.2,512,0.294955717382079
5,0.0625,0.2,512,0.294955717382079
1,8,0.2,1024,0.295525879899483
2,8,0.2,1024,0.295525879899483
3,8,0.2,1024,0.295525879899483
4,8,0.2,1024,0.295525879899483
5,8,0.2,1024,0.295525879899483
1,4,0.2,2048,0.295716288628928
2,4,0.2,2048,0.295716288628928
3,4,0.2,2048,0.295716288628928
4,4,0.2,2048,0.295716288628928
5,4,0.2,2048,0.295716288628928
1,1024,0.8,8,0.295723589455149
2,1024,0.8,8,0.295723589455149
3,1024,0.8,8,0.295723589455149
4,1024,0.8,8,0.295723589455149
5,1024,0.8,8,0.295723589455149
1,2048,0.2,16,0.296468495473533
2,2048,0.2,16,0.296468495473533
3,2048,0.2,16,0.296468495473533
4,2048,0.2,16,0.296468495473533
5,2048,0.2,16,0.296468495473533
1,0.25,0.5,2048,0.296511935232407
2,0.25,0.5,2048,0.296511935232407
3,0.25,0.5,2048,0.296511935232407
4,0.25,0.5,2048,0.296511935232407
5,0.25,0.5,2048,0.296511935232407
1,8,0.1,2048,0.296665781943051
2,8,0.1,2048,0.296665781943051
3,8,0.1,2048,0.296665781943051
4,8,0.1,2048,0.296665781943051
5,8,0.1,2048,0.296665781943051
1,64,0.7,64,0.296869246950786
2,64,0.7,64,0.296869246950786
3,64,0.7,64,0.296869246950786
4,64,0.7,64,0.296869246950786
5,64,0.7,64,0.296869246950786
1,64,0.2,256,0.297183753544081
2,64,0.2,256,0.297183753544081
3,64,0.2,256,0.297183753544081
4,64,0.2,256,0.297183753544081
5,64,0.2,256,0.297183753544081
1,64,0.8,64,0.297408053179374
2,64,0.8,64,0.297408053179374
3,64,0.8,64,0.297408053179374
4,64,0.8,64,0.297408053179374
5,64,0.8,64,0.297408053179374
1,64,0.9,64,0.297433013111308
2,64,0.9,64,0.297433013111308
3,64,0.9,64,0.297433013111308
4,64,0.9,64,0.297433013111308
5,64,0.9,64,0.297433013111308
1,256,0.2,64,0.297790651919661
2,256,0.2,64,0.297790651919661
3,256,0.2,64,0.297790651919661
4,256,0.2,64,0.297790651919661
5,256,0.2,64,0.297790651919661
1,0.125,0.2,512,0.298286912336954
2,0.125,0.2,512,0.298286912336954
3,0.125,0.2,512,0.298286912336954
4,0.125,0.2,512,0.298286912336954
5,0.125,0.2,512,0.298286912336954
1,0.0625,0.3,1024,0.298595765385905
2,0.0625,0.3,1024,0.298595765385905
3,0.0625,0.3,1024,0.298595765385905
4,0.0625,0.3,1024,0.298595765385905
5,0.0625,0.3,1024,0.298595765385905
1,256,0.1,128,0.298863726649879
2,256,0.1,128,0.298863726649879
3,256,0.1,128,0.298863726649879
4,256,0.1,128,0.298863726649879
5,256,0.1,128,0.298863726649879
1,2,0.1,1024,0.299083525158729
2,2,0.1,1024,0.299083525158729
3,2,0.1,1024,0.299083525158729
4,2,0.1,1024,0.299083525158729
5,2,0.1,1024,0.299083525158729
1,512,0.2,32,0.299161350846524
2,512,0.2,32,0.299161350846524
3,512,0.2,32,0.299161350846524
4,512,0.2,32,0.299161350846524
5,512,0.2,32,0.299161350846524
1,0.25,0.3,2048,0.299223790815313
2,0.25,0.3,2048,0.299223790815313
3,0.25,0.3,2048,0.299223790815313
4,0.25,0.3,2048,0.299223790815313
5,0.25,0.3,2048,0.299223790815313
1,32,0.1,512,0.300360273208846
2,32,0.1,512,0.300360273208846
3,32,0.1,512,0.300360273208846
4,32,0.1,512,0.300360273208846
5,32,0.1,512,0.300360273208846
1,0.0625,0.8,512,0.300599166367758
2,0.0625,0.8,512,0.300599166367758
3,0.0625,0.8,512,0.300599166367758
4,0.0625,0.8,512,0.300599166367758
5,0.0625,0.8,512,0.300599166367758
1,0.125,0.7,0.0625,0.300789620184953
2,0.125,0.7,0.0625,0.300789620184953
3,0.125,0.7,0.0625,0.300789620184953
4,0.125,0.7,0.0625,0.300789620184953
5,0.125,0.7,0.0625,0.300789620184953
1,128,0.1,256,0.300851911010485
2,128,0.1,256,0.300851911010485
3,128,0.1,256,0.300851911010485
4,128,0.1,256,0.300851911010485
5,128,0.1,256,0.300851911010485
1,2,0.5,1024,0.301031191632254
2,2,0.5,1024,0.301031191632254
3,2,0.5,1024,0.301031191632254
4,2,0.5,1024,0.301031191632254
5,2,0.5,1024,0.301031191632254
1,256,0.8,16,0.301053604621142
2,256,0.8,16,0.301053604621142
3,256,0.8,16,0.301053604621142
4,256,0.8,16,0.301053604621142
5,256,0.8,16,0.301053604621142
1,0.5,0.1,512,0.301745883018136
2,0.5,0.1,512,0.301745883018136
3,0.5,0.1,512,0.301745883018136
4,0.5,0.1,512,0.301745883018136
5,0.5,0.1,512,0.301745883018136
1,8,0.4,512,0.301812173623924
2,8,0.4,512,0.301812173623924
3,8,0.4,512,0.301812173623924
4,8,0.4,512,0.301812173623924
5,8,0.4,512,0.301812173623924
1,0.0625,0.9,512,0.301986699089471
2,0.0625,0.9,512,0.301986699089471
3,0.0625,0.9,512,0.301986699089471
4,0.0625,0.9,512,0.301986699089471
5,0.0625,0.9,512,0.301986699089471
1,1,0.4,2048,0.302104372349317
2,1,0.4,2048,0.302104372349317
3,1,0.4,2048,0.302104372349317
4,1,0.4,2048,0.302104372349317
5,1,0.4,2048,0.302104372349317
1,0.25,0.1,0.0625,0.302483414892372
2,0.25,0.1,0.0625,0.302483414892372
3,0.25,0.1,0.0625,0.302483414892372
4,0.25,0.1,0.0625,0.302483414892372
5,0.25,0.1,0.0625,0.302483414892372
1,0.25,0.6,1024,0.303599782811421
2,0.25,0.6,1024,0.303599782811421
3,0.25,0.6,1024,0.303599782811421
4,0.25,0.6,1024,0.303599782811421
5,0.25,0.6,1024,0.303599782811421
1,512,0.7,16,0.30394464978298
2,512,0.7,16,0.30394464978298
3,512,0.7,16,0.30394464978298
4,512,0.7,16,0.30394464978298
5,512,0.7,16,0.30394464978298
1,0.125,0.9,0.0625,0.304060302228387
2,0.125,0.9,0.0625,0.304060302228387
3,0.125,0.9,0.0625,0.304060302228387
4,0.125,0.9,0.0625,0.304060302228387
5,0.125,0.9,0.0625,0.304060302228387
1,0.125,0.8,0.0625,0.304155777904935
2,0.125,0.8,0.0625,0.304155777904935
3,0.125,0.8,0.0625,0.304155777904935
4,0.125,0.8,0.0625,0.304155777904935
5,0.125,0.8,0.0625,0.304155777904935
1,0.25,0.2,512,0.304486991975592
2,0.25,0.2,512,0.304486991975592
3,0.25,0.2,512,0.304486991975592
4,0.25,0.2,512,0.304486991975592
5,0.25,0.2,512,0.304486991975592
1,4,0.1,2048,0.304581431001134
2,4,0.1,2048,0.304581431001134
3,4,0.1,2048,0.304581431001134
4,4,0.1,2048,0.304581431001134
5,4,0.1,2048,0.304581431001134
1,512,0.1,64,0.30473798794275
2,512,0.1,64,0.30473798794275
3,512,0.1,64,0.30473798794275
4,512,0.1,64,0.30473798794275
5,512,0.1,64,0.30473798794275
1,0.125,0.6,0.0625,0.305046666044704
2,0.125,0.6,0.0625,0.305046666044704
3,0.125,0.6,0.0625,0.305046666044704
4,0.125,0.6,0.0625,0.305046666044704
5,0.125,0.6,0.0625,0.305046666044704
1,0.0625,0.3,0.125,0.30533852481783
2,0.0625,0.3,0.125,0.30533852481783
3,0.0625,0.3,0.125,0.30533852481783
4,0.0625,0.3,0.125,0.30533852481783
5,0.0625,0.3,0.125,0.30533852481783
1,512,0.6,16,0.305375877360366
2,512,0.6,16,0.305375877360366
3,512,0.6,16,0.305375877360366
4,512,0.6,16,0.305375877360366
5,512,0.6,16,0.305375877360366
1,8,0.1,1024,0.305479767383967
2,8,0.1,1024,0.305479767383967
3,8,0.1,1024,0.305479767383967
4,8,0.1,1024,0.305479767383967
5,8,0.1,1024,0.305479767383967
1,2,0.3,2048,0.305637681094893
2,2,0.3,2048,0.305637681094893
3,2,0.3,2048,0.305637681094893
4,2,0.3,2048,0.305637681094893
5,2,0.3,2048,0.305637681094893
1,0.125,0.4,0.0625,0.3059121061102
2,0.125,0.4,0.0625,0.3059121061102
3,0.125,0.4,0.0625,0.3059121061102
4,0.125,0.4,0.0625,0.3059121061102
5,0.125,0.4,0.0625,0.3059121061102
1,0.5,0.6,1024,0.306423850627082
2,0.5,0.6,1024,0.306423850627082
3,0.5,0.6,1024,0.306423850627082
4,0.5,0.6,1024,0.306423850627082
5,0.5,0.6,1024,0.306423850627082
1,32,0.7,128,0.306668900250718
2,32,0.7,128,0.306668900250718
3,32,0.7,128,0.306668900250718
4,32,0.7,128,0.306668900250718
5,32,0.7,128,0.306668900250718
1,32,0.8,128,0.306694031396812
2,32,0.8,128,0.306694031396812
3,32,0.8,128,0.306694031396812
4,32,0.8,128,0.306694031396812
5,32,0.8,128,0.306694031396812
1,32,0.9,128,0.306702267489133
2,32,0.9,128,0.306702267489133
3,32,0.9,128,0.306702267489133
4,32,0.9,128,0.306702267489133
5,32,0.9,128,0.306702267489133
1,4096,0.1,16,0.307017657808634
2,4096,0.1,16,0.307017657808634
3,4096,0.1,16,0.307017657808634
4,4096,0.1,16,0.307017657808634
5,4096,0.1,16,0.307017657808634
1,128,0.2,128,0.307103769989879
2,128,0.2,128,0.307103769989879
3,128,0.2,128,0.307103769989879
4,128,0.2,128,0.307103769989879
5,128,0.2,128,0.307103769989879
1,0.125,0.3,1024,0.307125544053073
2,0.125,0.3,1024,0.307125544053073
3,0.125,0.3,1024,0.307125544053073
4,0.125,0.3,1024,0.307125544053073
5,0.125,0.3,1024,0.307125544053073
1,0.0625,0.1,256,0.307203618980989
2,0.0625,0.1,256,0.307203618980989
3,0.0625,0.1,256,0.307203618980989
4,0.0625,0.1,256,0.307203618980989
5,0.0625,0.1,256,0.307203618980989
1,0.0625,0.4,2048,0.307258148581722
2,0.0625,0.4,2048,0.307258148581722
3,0.0625,0.4,2048,0.307258148581722
4,0.0625,0.4,2048,0.307258148581722
5,0.0625,0.4,2048,0.307258148581722
1,0.125,0.5,0.0625,0.307547957535238
2,0.125,0.5,0.0625,0.307547957535238
3,0.125,0.5,0.0625,0.307547957535238
4,0.125,0.5,0.0625,0.307547957535238
