"lag","cost","nu","gamma","corr_pred"
1,0.125,0.1,1,0.40565619262622
2,0.125,0.1,1,0.40565619262622
3,0.125,0.1,1,0.40565619262622
4,0.125,0.1,1,0.40565619262622
5,0.125,0.1,1,0.40565619262622
1,0.125,0.8,1024,0.40643079119396
2,0.125,0.8,1024,0.40643079119396
3,0.125,0.8,1024,0.40643079119396
4,0.125,0.8,1024,0.40643079119396
5,0.125,0.8,1024,0.40643079119396
1,32,0.1,1024,0.406509045304836
2,32,0.1,1024,0.406509045304836
3,32,0.1,1024,0.406509045304836
4,32,0.1,1024,0.406509045304836
5,32,0.1,1024,0.406509045304836
1,0.0625,0.2,2,0.406921080018417
2,0.0625,0.2,2,0.406921080018417
3,0.0625,0.2,2,0.406921080018417
4,0.0625,0.2,2,0.406921080018417
5,0.0625,0.2,2,0.406921080018417
1,0.0625,0.9,512,0.407876343154712
2,0.0625,0.9,512,0.407876343154712
3,0.0625,0.9,512,0.407876343154712
4,0.0625,0.9,512,0.407876343154712
5,0.0625,0.9,512,0.407876343154712
1,0.5,0.3,4096,0.407897422986003
2,0.5,0.3,4096,0.407897422986003
3,0.5,0.3,4096,0.407897422986003
4,0.5,0.3,4096,0.407897422986003
5,0.5,0.3,4096,0.407897422986003
1,0.0625,0.1,64,0.407929521502258
2,0.0625,0.1,64,0.407929521502258
3,0.0625,0.1,64,0.407929521502258
4,0.0625,0.1,64,0.407929521502258
5,0.0625,0.1,64,0.407929521502258
1,128,0.3,128,0.408210430341277
2,128,0.3,128,0.408210430341277
3,128,0.3,128,0.408210430341277
4,128,0.3,128,0.408210430341277
5,128,0.3,128,0.408210430341277
1,8,0.1,1024,0.408259025735222
2,8,0.1,1024,0.408259025735222
3,8,0.1,1024,0.408259025735222
4,8,0.1,1024,0.408259025735222
5,8,0.1,1024,0.408259025735222
1,0.125,0.6,1024,0.408270079198356
2,0.125,0.6,1024,0.408270079198356
3,0.125,0.6,1024,0.408270079198356
4,0.125,0.6,1024,0.408270079198356
5,0.125,0.6,1024,0.408270079198356
1,4096,0.3,4,0.408457070179028
2,4096,0.3,4,0.408457070179028
3,4096,0.3,4,0.408457070179028
4,4096,0.3,4,0.408457070179028
5,4096,0.3,4,0.408457070179028
1,0.25,0.8,2048,0.40848416163344
2,0.25,0.8,2048,0.40848416163344
3,0.25,0.8,2048,0.40848416163344
4,0.25,0.8,2048,0.40848416163344
5,0.25,0.8,2048,0.40848416163344
1,32,0.9,2048,0.408766960934187
2,32,0.9,2048,0.408766960934187
3,32,0.9,2048,0.408766960934187
4,32,0.9,2048,0.408766960934187
5,32,0.9,2048,0.408766960934187
1,32,0.4,2048,0.408768152278459
2,32,0.4,2048,0.408768152278459
3,32,0.4,2048,0.408768152278459
4,32,0.4,2048,0.408768152278459
5,32,0.4,2048,0.408768152278459
1,32,0.6,2048,0.408771622867704
2,32,0.6,2048,0.408771622867704
3,32,0.6,2048,0.408771622867704
4,32,0.6,2048,0.408771622867704
5,32,0.6,2048,0.408771622867704
1,32,0.1,2048,0.408776324235014
2,32,0.1,2048,0.408776324235014
3,32,0.1,2048,0.408776324235014
4,32,0.1,2048,0.408776324235014
5,32,0.1,2048,0.408776324235014
1,32,0.8,2048,0.408779403902673
2,32,0.8,2048,0.408779403902673
3,32,0.8,2048,0.408779403902673
4,32,0.8,2048,0.408779403902673
5,32,0.8,2048,0.408779403902673
1,32,0.7,2048,0.408781670072125
2,32,0.7,2048,0.408781670072125
3,32,0.7,2048,0.408781670072125
4,32,0.7,2048,0.408781670072125
5,32,0.7,2048,0.408781670072125
1,32,0.3,2048,0.408781890586302
2,32,0.3,2048,0.408781890586302
3,32,0.3,2048,0.408781890586302
4,32,0.3,2048,0.408781890586302
5,32,0.3,2048,0.408781890586302
1,32,0.5,2048,0.408784715884816
2,32,0.5,2048,0.408784715884816
3,32,0.5,2048,0.408784715884816
4,32,0.5,2048,0.408784715884816
5,32,0.5,2048,0.408784715884816
1,32,0.2,2048,0.408792013117557
2,32,0.2,2048,0.408792013117557
3,32,0.2,2048,0.408792013117557
4,32,0.2,2048,0.408792013117557
5,32,0.2,2048,0.408792013117557
1,1024,0.7,16,0.408839020125302
2,1024,0.7,16,0.408839020125302
3,1024,0.7,16,0.408839020125302
4,1024,0.7,16,0.408839020125302
5,1024,0.7,16,0.408839020125302
1,0.125,0.8,0.25,0.408917536652349
2,0.125,0.8,0.25,0.408917536652349
3,0.125,0.8,0.25,0.408917536652349
4,0.125,0.8,0.25,0.408917536652349
5,0.125,0.8,0.25,0.408917536652349
1,0.0625,0.8,512,0.40905099276382
2,0.0625,0.8,512,0.40905099276382
3,0.0625,0.8,512,0.40905099276382
4,0.0625,0.8,512,0.40905099276382
5,0.0625,0.8,512,0.40905099276382
1,0.25,0.7,2048,0.409056503818893
2,0.25,0.7,2048,0.409056503818893
3,0.25,0.7,2048,0.409056503818893
4,0.25,0.7,2048,0.409056503818893
5,0.25,0.7,2048,0.409056503818893
1,0.0625,0.4,512,0.409136391586305
2,0.0625,0.4,512,0.409136391586305
3,0.0625,0.4,512,0.409136391586305
4,0.0625,0.4,512,0.409136391586305
5,0.0625,0.4,512,0.409136391586305
1,0.0625,0.6,512,0.409340894466933
2,0.0625,0.6,512,0.409340894466933
3,0.0625,0.6,512,0.409340894466933
4,0.0625,0.6,512,0.409340894466933
5,0.0625,0.6,512,0.409340894466933
1,64,0.1,256,0.409568983846085
2,64,0.1,256,0.409568983846085
3,64,0.1,256,0.409568983846085
4,64,0.1,256,0.409568983846085
5,64,0.1,256,0.409568983846085
1,4,0.1,2048,0.409837796981726
2,4,0.1,2048,0.409837796981726
3,4,0.1,2048,0.409837796981726
4,4,0.1,2048,0.409837796981726
5,4,0.1,2048,0.409837796981726
1,0.0625,0.5,1,0.409875987245165
2,0.0625,0.5,1,0.409875987245165
3,0.0625,0.5,1,0.409875987245165
4,0.0625,0.5,1,0.409875987245165
5,0.0625,0.5,1,0.409875987245165
1,16,0.3,512,0.410653307243619
2,16,0.3,512,0.410653307243619
3,16,0.3,512,0.410653307243619
4,16,0.3,512,0.410653307243619
5,16,0.3,512,0.410653307243619
1,0.25,0.9,1024,0.410692775101673
2,0.25,0.9,1024,0.410692775101673
3,0.25,0.9,1024,0.410692775101673
4,0.25,0.9,1024,0.410692775101673
5,0.25,0.9,1024,0.410692775101673
1,0.25,0.6,0.125,0.411371306931444
2,0.25,0.6,0.125,0.411371306931444
3,0.25,0.6,0.125,0.411371306931444
4,0.25,0.6,0.125,0.411371306931444
5,0.25,0.6,0.125,0.411371306931444
1,0.125,0.9,0.25,0.411500704196839
2,0.125,0.9,0.25,0.411500704196839
3,0.125,0.9,0.25,0.411500704196839
4,0.125,0.9,0.25,0.411500704196839
5,0.125,0.9,0.25,0.411500704196839
1,2,0.2,1024,0.411527485639146
2,2,0.2,1024,0.411527485639146
3,2,0.2,1024,0.411527485639146
4,2,0.2,1024,0.411527485639146
5,2,0.2,1024,0.411527485639146
1,64,0.2,256,0.411564251428085
2,64,0.2,256,0.411564251428085
3,64,0.2,256,0.411564251428085
4,64,0.2,256,0.411564251428085
5,64,0.2,256,0.411564251428085
1,512,0.1,32,0.411606935890199
2,512,0.1,32,0.411606935890199
3,512,0.1,32,0.411606935890199
4,512,0.1,32,0.411606935890199
5,512,0.1,32,0.411606935890199
1,0.25,0.3,512,0.411767665919271
2,0.25,0.3,512,0.411767665919271
3,0.25,0.3,512,0.411767665919271
4,0.25,0.3,512,0.411767665919271
5,0.25,0.3,512,0.411767665919271
1,0.25,0.6,2048,0.411853935844672
2,0.25,0.6,2048,0.411853935844672
3,0.25,0.6,2048,0.411853935844672
4,0.25,0.6,2048,0.411853935844672
5,0.25,0.6,2048,0.411853935844672
1,128,0.1,128,0.412826346013261
2,128,0.1,128,0.412826346013261
3,128,0.1,128,0.412826346013261
4,128,0.1,128,0.412826346013261
5,128,0.1,128,0.412826346013261
1,1,0.2,512,0.412845929096069
2,1,0.2,512,0.412845929096069
3,1,0.2,512,0.412845929096069
4,1,0.2,512,0.412845929096069
5,1,0.2,512,0.412845929096069
1,0.5,0.9,4096,0.412914143970716
2,0.5,0.9,4096,0.412914143970716
3,0.5,0.9,4096,0.412914143970716
4,0.5,0.9,4096,0.412914143970716
5,0.5,0.9,4096,0.412914143970716
1,2,0.1,256,0.413158593191786
2,2,0.1,256,0.413158593191786
3,2,0.1,256,0.413158593191786
4,2,0.1,256,0.413158593191786
5,2,0.1,256,0.413158593191786
1,1024,0.1,16,0.413248106665349
2,1024,0.1,16,0.413248106665349
3,1024,0.1,16,0.413248106665349
4,1024,0.1,16,0.413248106665349
5,1024,0.1,16,0.413248106665349
1,2048,0.8,4,0.413431773168015
2,2048,0.8,4,0.413431773168015
3,2048,0.8,4,0.413431773168015
4,2048,0.8,4,0.413431773168015
5,2048,0.8,4,0.413431773168015
1,1,0.3,2048,0.413685688085424
2,1,0.3,2048,0.413685688085424
3,1,0.3,2048,0.413685688085424
4,1,0.3,2048,0.413685688085424
5,1,0.3,2048,0.413685688085424
1,0.0625,0.6,1,0.413879440933396
2,0.0625,0.6,1,0.413879440933396
3,0.0625,0.6,1,0.413879440933396
4,0.0625,0.6,1,0.413879440933396
5,0.0625,0.6,1,0.413879440933396
1,0.25,0.4,1024,0.4140758636416
2,0.25,0.4,1024,0.4140758636416
3,0.25,0.4,1024,0.4140758636416
4,0.25,0.4,1024,0.4140758636416
5,0.25,0.4,1024,0.4140758636416
1,0.0625,0.7,1,0.414389768502909
2,0.0625,0.7,1,0.414389768502909
3,0.0625,0.7,1,0.414389768502909
4,0.0625,0.7,1,0.414389768502909
5,0.0625,0.7,1,0.414389768502909
1,0.5,0.6,0.0625,0.414417724174406
2,0.5,0.6,0.0625,0.414417724174406
3,0.5,0.6,0.0625,0.414417724174406
4,0.5,0.6,0.0625,0.414417724174406
5,0.5,0.6,0.0625,0.414417724174406
1,0.25,0.5,0.125,0.414624521078041
2,0.25,0.5,0.125,0.414624521078041
3,0.25,0.5,0.125,0.414624521078041
4,0.25,0.5,0.125,0.414624521078041
5,0.25,0.5,0.125,0.414624521078041
1,2048,0.1,4,0.415091925870384
2,2048,0.1,4,0.415091925870384
3,2048,0.1,4,0.415091925870384
4,2048,0.1,4,0.415091925870384
5,2048,0.1,4,0.415091925870384
1,0.5,0.8,4096,0.415265658857248
2,0.5,0.8,4096,0.415265658857248
3,0.5,0.8,4096,0.415265658857248
4,0.5,0.8,4096,0.415265658857248
5,0.5,0.8,4096,0.415265658857248
1,2048,0.5,4,0.41590901401062
2,2048,0.5,4,0.41590901401062
3,2048,0.5,4,0.41590901401062
4,2048,0.5,4,0.41590901401062
5,2048,0.5,4,0.41590901401062
1,0.25,0.3,0.125,0.41594789798864
2,0.25,0.3,0.125,0.41594789798864
3,0.25,0.3,0.125,0.41594789798864
4,0.25,0.3,0.125,0.41594789798864
5,0.25,0.3,0.125,0.41594789798864
1,0.25,0.8,1024,0.416249305954242
2,0.25,0.8,1024,0.416249305954242
3,0.25,0.8,1024,0.416249305954242
4,0.25,0.8,1024,0.416249305954242
5,0.25,0.8,1024,0.416249305954242
1,0.125,0.8,512,0.41628256059475
2,0.125,0.8,512,0.41628256059475
3,0.125,0.8,512,0.41628256059475
4,0.125,0.8,512,0.41628256059475
5,0.125,0.8,512,0.41628256059475
1,16,0.2,512,0.416371026441596
2,16,0.2,512,0.416371026441596
3,16,0.2,512,0.416371026441596
4,16,0.2,512,0.416371026441596
5,16,0.2,512,0.416371026441596
1,0.5,0.5,0.0625,0.416687737977851
2,0.5,0.5,0.0625,0.416687737977851
3,0.5,0.5,0.0625,0.416687737977851
4,0.5,0.5,0.0625,0.416687737977851
5,0.5,0.5,0.0625,0.416687737977851
1,2048,0.2,16,0.416901815229321
2,2048,0.2,16,0.416901815229321
3,2048,0.2,16,0.416901815229321
4,2048,0.2,16,0.416901815229321
5,2048,0.2,16,0.416901815229321
1,32,0.8,128,0.416988825585163
2,32,0.8,128,0.416988825585163
3,32,0.8,128,0.416988825585163
4,32,0.8,128,0.416988825585163
5,32,0.8,128,0.416988825585163
1,32,0.7,128,0.416997543477917
2,32,0.7,128,0.416997543477917
3,32,0.7,128,0.416997543477917
4,32,0.7,128,0.416997543477917
5,32,0.7,128,0.416997543477917
1,0.25,0.7,1024,0.417013960392728
2,0.25,0.7,1024,0.417013960392728
3,0.25,0.7,1024,0.417013960392728
4,0.25,0.7,1024,0.417013960392728
5,0.25,0.7,1024,0.417013960392728
1,32,0.9,128,0.417014704283747
2,32,0.9,128,0.417014704283747
3,32,0.9,128,0.417014704283747
4,32,0.9,128,0.417014704283747
5,32,0.9,128,0.417014704283747
1,0.125,0.9,512,0.417097783278676
2,0.125,0.9,512,0.417097783278676
3,0.125,0.9,512,0.417097783278676
4,0.125,0.9,512,0.417097783278676
5,0.125,0.9,512,0.417097783278676
1,0.125,0.2,0.5,0.417285788446932
2,0.125,0.2,0.5,0.417285788446932
3,0.125,0.2,0.5,0.417285788446932
4,0.125,0.2,0.5,0.417285788446932
5,0.125,0.2,0.5,0.417285788446932
1,0.5,0.4,4096,0.417542006487705
2,0.5,0.4,4096,0.417542006487705
3,0.5,0.4,4096,0.417542006487705
4,0.5,0.4,4096,0.417542006487705
5,0.5,0.4,4096,0.417542006487705
1,0.25,0.5,1024,0.417623899631902
2,0.25,0.5,1024,0.417623899631902
3,0.25,0.5,1024,0.417623899631902
4,0.25,0.5,1024,0.417623899631902
5,0.25,0.5,1024,0.417623899631902
1,0.0625,0.3,256,0.417882226021799
2,0.0625,0.3,256,0.417882226021799
3,0.0625,0.3,256,0.417882226021799
4,0.0625,0.3,256,0.417882226021799
5,0.0625,0.3,256,0.417882226021799
1,4096,0.4,4,0.417919803528348
2,4096,0.4,4,0.417919803528348
3,4096,0.4,4,0.417919803528348
4,4096,0.4,4,0.417919803528348
5,4096,0.4,4,0.417919803528348
1,2,0.2,2048,0.417933221683414
2,2,0.2,2048,0.417933221683414
3,2,0.2,2048,0.417933221683414
4,2,0.2,2048,0.417933221683414
5,2,0.2,2048,0.417933221683414
1,128,0.4,64,0.418036290638832
2,128,0.4,64,0.418036290638832
3,128,0.4,64,0.418036290638832
4,128,0.4,64,0.418036290638832
5,128,0.4,64,0.418036290638832
1,0.25,0.7,0.125,0.418332797948246
2,0.25,0.7,0.125,0.418332797948246
3,0.25,0.7,0.125,0.418332797948246
4,0.25,0.7,0.125,0.418332797948246
5,0.25,0.7,0.125,0.418332797948246
1,0.125,0.7,512,0.418443999503261
2,0.125,0.7,512,0.418443999503261
3,0.125,0.7,512,0.418443999503261
4,0.125,0.7,512,0.418443999503261
5,0.125,0.7,512,0.418443999503261
1,64,0.1,128,0.418996385205315
2,64,0.1,128,0.418996385205315
3,64,0.1,128,0.418996385205315
4,64,0.1,128,0.418996385205315
5,64,0.1,128,0.418996385205315
1,0.0625,0.3,1,0.4191878124671
2,0.0625,0.3,1,0.4191878124671
3,0.0625,0.3,1,0.4191878124671
4,0.0625,0.3,1,0.4191878124671
5,0.0625,0.3,1,0.4191878124671
1,32,0.6,128,0.41947417985282
2,32,0.6,128,0.41947417985282
3,32,0.6,128,0.41947417985282
4,32,0.6,128,0.41947417985282
5,32,0.6,128,0.41947417985282
1,16,0.1,1024,0.419684089214422
2,16,0.1,1024,0.419684089214422
3,16,0.1,1024,0.419684089214422
4,16,0.1,1024,0.419684089214422
5,16,0.1,1024,0.419684089214422
1,0.5,0.4,2048,0.420066992721519
2,0.5,0.4,2048,0.420066992721519
3,0.5,0.4,2048,0.420066992721519
4,0.5,0.4,2048,0.420066992721519
5,0.5,0.4,2048,0.420066992721519
1,0.0625,0.4,1,0.420079296313166
2,0.0625,0.4,1,0.420079296313166
3,0.0625,0.4,1,0.420079296313166
4,0.0625,0.4,1,0.420079296313166
5,0.0625,0.4,1,0.420079296313166
1,0.0625,0.8,1,0.420103839707029
2,0.0625,0.8,1,0.420103839707029
3,0.0625,0.8,1,0.420103839707029
4,0.0625,0.8,1,0.420103839707029
5,0.0625,0.8,1,0.420103839707029
1,2048,0.4,8,0.42026879879287
2,2048,0.4,8,0.42026879879287
3,2048,0.4,8,0.42026879879287
4,2048,0.4,8,0.42026879879287
5,2048,0.4,8,0.42026879879287
1,0.125,0.4,512,0.42032674343327
2,0.125,0.4,512,0.42032674343327
3,0.125,0.4,512,0.42032674343327
4,0.125,0.4,512,0.42032674343327
5,0.125,0.4,512,0.42032674343327
1,0.25,0.2,0.125,0.420385730876468
2,0.25,0.2,0.125,0.420385730876468
3,0.25,0.2,0.125,0.420385730876468
4,0.25,0.2,0.125,0.420385730876468
5,0.25,0.2,0.125,0.420385730876468
1,256,0.9,16,0.420415921014821
2,256,0.9,16,0.420415921014821
3,256,0.9,16,0.420415921014821
4,256,0.9,16,0.420415921014821
5,256,0.9,16,0.420415921014821
1,0.5,0.2,256,0.420529478896182
2,0.5,0.2,256,0.420529478896182
3,0.5,0.2,256,0.420529478896182
4,0.5,0.2,256,0.420529478896182
5,0.5,0.2,256,0.420529478896182
1,32,0.9,64,0.420588520462037
2,32,0.9,64,0.420588520462037
3,32,0.9,64,0.420588520462037
4,32,0.9,64,0.420588520462037
5,32,0.9,64,0.420588520462037
1,32,0.8,64,0.420625072866338
2,32,0.8,64,0.420625072866338
3,32,0.8,64,0.420625072866338
4,32,0.8,64,0.420625072866338
5,32,0.8,64,0.420625072866338
1,0.125,0.5,0.5,0.420799458725357
2,0.125,0.5,0.5,0.420799458725357
3,0.125,0.5,0.5,0.420799458725357
4,0.125,0.5,0.5,0.420799458725357
5,0.125,0.5,0.5,0.420799458725357
1,4,0.1,4096,0.420910404871122
2,4,0.1,4096,0.420910404871122
3,4,0.1,4096,0.420910404871122
4,4,0.1,4096,0.420910404871122
5,4,0.1,4096,0.420910404871122
1,1,0.3,1024,0.420942460339438
2,1,0.3,1024,0.420942460339438
3,1,0.3,1024,0.420942460339438
4,1,0.3,1024,0.420942460339438
5,1,0.3,1024,0.420942460339438
1,0.25,0.4,0.125,0.421026087040942
2,0.25,0.4,0.125,0.421026087040942
3,0.25,0.4,0.125,0.421026087040942
4,0.25,0.4,0.125,0.421026087040942
5,0.25,0.4,0.125,0.421026087040942
1,0.25,0.6,1024,0.421075711800085
2,0.25,0.6,1024,0.421075711800085
3,0.25,0.6,1024,0.421075711800085
4,0.25,0.6,1024,0.421075711800085
5,0.25,0.6,1024,0.421075711800085
1,0.125,0.6,0.5,0.421117524656426
2,0.125,0.6,0.5,0.421117524656426
3,0.125,0.6,0.5,0.421117524656426
4,0.125,0.6,0.5,0.421117524656426
5,0.125,0.6,0.5,0.421117524656426
1,2048,0.5,8,0.421150082623815
2,2048,0.5,8,0.421150082623815
3,2048,0.5,8,0.421150082623815
4,2048,0.5,8,0.421150082623815
5,2048,0.5,8,0.421150082623815
1,8,0.1,256,0.421172852520813
2,8,0.1,256,0.421172852520813
3,8,0.1,256,0.421172852520813
4,8,0.1,256,0.421172852520813
5,8,0.1,256,0.421172852520813
1,0.5,0.7,4096,0.421643100100995
2,0.5,0.7,4096,0.421643100100995
3,0.5,0.7,4096,0.421643100100995
4,0.5,0.7,4096,0.421643100100995
5,0.5,0.7,4096,0.421643100100995
1,0.5,0.3,0.0625,0.421717958708527
2,0.5,0.3,0.0625,0.421717958708527
3,0.5,0.3,0.0625,0.421717958708527
4,0.5,0.3,0.0625,0.421717958708527
5,0.5,0.3,0.0625,0.421717958708527
1,256,0.3,32,0.421729582352509
2,256,0.3,32,0.421729582352509
3,256,0.3,32,0.421729582352509
4,256,0.3,32,0.421729582352509
5,256,0.3,32,0.421729582352509
1,0.0625,0.1,32,0.422052706273116
2,0.0625,0.1,32,0.422052706273116
3,0.0625,0.1,32,0.422052706273116
4,0.0625,0.1,32,0.422052706273116
5,0.0625,0.1,32,0.422052706273116
1,16,0.7,1024,0.422256585342596
2,16,0.7,1024,0.422256585342596
3,16,0.7,1024,0.422256585342596
4,16,0.7,1024,0.422256585342596
5,16,0.7,1024,0.422256585342596
1,16,0.6,1024,0.422263956457572
2,16,0.6,1024,0.422263956457572
3,16,0.6,1024,0.422263956457572
4,16,0.6,1024,0.422263956457572
5,16,0.6,1024,0.422263956457572
1,16,0.8,1024,0.422266817562538
2,16,0.8,1024,0.422266817562538
3,16,0.8,1024,0.422266817562538
4,16,0.8,1024,0.422266817562538
5,16,0.8,1024,0.422266817562538
1,16,0.9,1024,0.422267534218007
2,16,0.9,1024,0.422267534218007
3,16,0.9,1024,0.422267534218007
4,16,0.9,1024,0.422267534218007
5,16,0.9,1024,0.422267534218007
1,16,0.5,1024,0.422271853533237
2,16,0.5,1024,0.422271853533237
3,16,0.5,1024,0.422271853533237
4,16,0.5,1024,0.422271853533237
5,16,0.5,1024,0.422271853533237
1,16,0.3,1024,0.422273357106252
2,16,0.3,1024,0.422273357106252
3,16,0.3,1024,0.422273357106252
4,16,0.3,1024,0.422273357106252
5,16,0.3,1024,0.422273357106252
1,16,0.4,1024,0.422274948780044
2,16,0.4,1024,0.422274948780044
3,16,0.4,1024,0.422274948780044
4,16,0.4,1024,0.422274948780044
5,16,0.4,1024,0.422274948780044
1,8,0.8,512,0.422381917563737
2,8,0.8,512,0.422381917563737
3,8,0.8,512,0.422381917563737
4,8,0.8,512,0.422381917563737
5,8,0.8,512,0.422381917563737
1,8,0.7,512,0.422383136977926
2,8,0.7,512,0.422383136977926
3,8,0.7,512,0.422383136977926
4,8,0.7,512,0.422383136977926
5,8,0.7,512,0.422383136977926
1,8,0.6,512,0.422395982746401
2,8,0.6,512,0.422395982746401
3,8,0.6,512,0.422395982746401
4,8,0.6,512,0.422395982746401
5,8,0.6,512,0.422395982746401
1,8,0.9,512,0.422400083252595
2,8,0.9,512,0.422400083252595
3,8,0.9,512,0.422400083252595
4,8,0.9,512,0.422400083252595
5,8,0.9,512,0.422400083252595
1,8,0.5,512,0.422415474105167
2,8,0.5,512,0.422415474105167
3,8,0.5,512,0.422415474105167
4,8,0.5,512,0.422415474105167
5,8,0.5,512,0.422415474105167
1,0.125,0.6,512,0.422459759152995
2,0.125,0.6,512,0.422459759152995
3,0.125,0.6,512,0.422459759152995
4,0.125,0.6,512,0.422459759152995
5,0.125,0.6,512,0.422459759152995
1,0.5,0.9,2048,0.422652962858944
2,0.5,0.9,2048,0.422652962858944
3,0.5,0.9,2048,0.422652962858944
4,0.5,0.9,2048,0.422652962858944
5,0.5,0.9,2048,0.422652962858944
1,0.5,0.5,4096,0.422669697858655
2,0.5,0.5,4096,0.422669697858655
3,0.5,0.5,4096,0.422669697858655
4,0.5,0.5,4096,0.422669697858655
5,0.5,0.5,4096,0.422669697858655
1,1,0.3,4096,0.42272630986356
2,1,0.3,4096,0.42272630986356
3,1,0.3,4096,0.42272630986356
4,1,0.3,4096,0.42272630986356
5,1,0.3,4096,0.42272630986356
1,0.125,0.1,64,0.422813463285438
2,0.125,0.1,64,0.422813463285438
3,0.125,0.1,64,0.422813463285438
4,0.125,0.1,64,0.422813463285438
5,0.125,0.1,64,0.422813463285438
1,32,0.3,256,0.423322507536133
2,32,0.3,256,0.423322507536133
3,32,0.3,256,0.423322507536133
4,32,0.3,256,0.423322507536133
5,32,0.3,256,0.423322507536133
1,0.5,0.1,128,0.424327191686805
2,0.5,0.1,128,0.424327191686805
3,0.5,0.1,128,0.424327191686805
4,0.5,0.1,128,0.424327191686805
5,0.5,0.1,128,0.424327191686805
1,0.125,0.5,512,0.424387384414938
2,0.125,0.5,512,0.424387384414938
3,0.125,0.5,512,0.424387384414938
4,0.125,0.5,512,0.424387384414938
5,0.125,0.5,512,0.424387384414938
1,0.5,0.6,4096,0.424391805979094
2,0.5,0.6,4096,0.424391805979094
3,0.5,0.6,4096,0.424391805979094
4,0.5,0.6,4096,0.424391805979094
5,0.5,0.6,4096,0.424391805979094
1,0.5,0.7,0.0625,0.424564971115899
2,0.5,0.7,0.0625,0.424564971115899
3,0.5,0.7,0.0625,0.424564971115899
4,0.5,0.7,0.0625,0.424564971115899
5,0.5,0.7,0.0625,0.424564971115899
1,1024,0.5,16,0.424591705237931
2,1024,0.5,16,0.424591705237931
3,1024,0.5,16,0.424591705237931
4,1024,0.5,16,0.424591705237931
5,1024,0.5,16,0.424591705237931
1,0.25,0.1,64,0.424770097031871
2,0.25,0.1,64,0.424770097031871
3,0.25,0.1,64,0.424770097031871
4,0.25,0.1,64,0.424770097031871
5,0.25,0.1,64,0.424770097031871
1,16,0.4,256,0.424901421379186
2,16,0.4,256,0.424901421379186
3,16,0.4,256,0.424901421379186
4,16,0.4,256,0.424901421379186
5,16,0.4,256,0.424901421379186
1,0.5,0.8,2048,0.425157441777947
2,0.5,0.8,2048,0.425157441777947
3,0.5,0.8,2048,0.425157441777947
4,0.5,0.8,2048,0.425157441777947
5,0.5,0.8,2048,0.425157441777947
1,0.5,0.1,0.125,0.425414412741188
2,0.5,0.1,0.125,0.425414412741188
3,0.5,0.1,0.125,0.425414412741188
4,0.5,0.1,0.125,0.425414412741188
5,0.5,0.1,0.125,0.425414412741188
1,32,0.7,64,0.42571593275876
2,32,0.7,64,0.42571593275876
3,32,0.7,64,0.42571593275876
4,32,0.7,64,0.42571593275876
5,32,0.7,64,0.42571593275876
1,8,0.4,512,0.425908702688774
2,8,0.4,512,0.425908702688774
3,8,0.4,512,0.425908702688774
4,8,0.4,512,0.425908702688774
5,8,0.4,512,0.425908702688774
1,16,0.2,1024,0.426077218846428
2,16,0.2,1024,0.426077218846428
3,16,0.2,1024,0.426077218846428
4,16,0.2,1024,0.426077218846428
5,16,0.2,1024,0.426077218846428
1,2048,0.2,4,0.426182286567041
2,2048,0.2,4,0.426182286567041
3,2048,0.2,4,0.426182286567041
4,2048,0.2,4,0.426182286567041
5,2048,0.2,4,0.426182286567041
1,32,0.1,256,0.426188961132774
2,32,0.1,256,0.426188961132774
3,32,0.1,256,0.426188961132774
4,32,0.1,256,0.426188961132774
5,32,0.1,256,0.426188961132774
1,128,0.2,128,0.426386374072071
2,128,0.2,128,0.426386374072071
3,128,0.2,128,0.426386374072071
4,128,0.2,128,0.426386374072071
5,128,0.2,128,0.426386374072071
1,2,0.2,4096,0.426451763927135
2,2,0.2,4096,0.426451763927135
3,2,0.2,4096,0.426451763927135
4,2,0.2,4096,0.426451763927135
5,2,0.2,4096,0.426451763927135
1,256,0.4,32,0.426484199615574
2,256,0.4,32,0.426484199615574
3,256,0.4,32,0.426484199615574
4,256,0.4,32,0.426484199615574
5,256,0.4,32,0.426484199615574
1,2048,0.7,2,0.426556806528003
2,2048,0.7,2,0.426556806528003
3,2048,0.7,2,0.426556806528003
4,2048,0.7,2,0.426556806528003
5,2048,0.7,2,0.426556806528003
1,0.25,0.9,512,0.426575166479756
2,0.25,0.9,512,0.426575166479756
3,0.25,0.9,512,0.426575166479756
4,0.25,0.9,512,0.426575166479756
5,0.25,0.9,512,0.426575166479756
1,4,0.1,256,0.426794828327126
2,4,0.1,256,0.426794828327126
3,4,0.1,256,0.426794828327126
4,4,0.1,256,0.426794828327126
5,4,0.1,256,0.426794828327126
1,0.0625,0.1,8,0.426832480951795
2,0.0625,0.1,8,0.426832480951795
3,0.0625,0.1,8,0.426832480951795
4,0.0625,0.1,8,0.426832480951795
5,0.0625,0.1,8,0.426832480951795
1,0.5,0.5,2048,0.426835301229177
2,0.5,0.5,2048,0.426835301229177
3,0.5,0.5,2048,0.426835301229177
4,0.5,0.5,2048,0.426835301229177
5,0.5,0.5,2048,0.426835301229177
1,0.125,0.7,0.5,0.426947922726782
2,0.125,0.7,0.5,0.426947922726782
3,0.125,0.7,0.5,0.426947922726782
4,0.125,0.7,0.5,0.426947922726782
5,0.125,0.7,0.5,0.426947922726782
1,64,0.4,128,0.427073570708101
2,64,0.4,128,0.427073570708101
